"","MAP","MFRI"
"12385",499.288415036127,6.091
"12386",504.331478033958,6.091
"12387",505.712479283895,6.7
"12388",507.311899454013,6.7
"12389",506.338145360515,6.091
"12390",505.175572353837,5.583
"12391",504.257905722069,6.091
"12392",499.472781542886,6.091
"12393",495.631739777727,6.091
"12394",495.290475670358,6.7
"12395",503.733152672118,6.091
"12396",505.404510692615,5.583
"12397",506.403647649327,11.167
"12398",506.347044916272,9.571
"12399",501.989082601002,11.167
"12400",497.998367898042,13.4
"12401",496.242838367317,13.4
"12402",497.161787010034,13.4
"12403",497.810998834105,16.75
"12404",503.133052733719,16.75
"12405",503.838204374435,16.75
"12406",500.899987568215,16.75
"12407",497.381416982669,22.333
"12408",502.461292246729,13.4
"12409",506.770984790026,13.4
"12410",508.071033154335,13.4
"12411",512.937160266931,13.4
"12412",509.098160657201,13.4
"12413",504.419734528315,33.5
"12414",501.406690421594,22.333
"12415",500.032506966271,9.571
"12416",503.928662566187,8.375
"12417",515.316611472881,8.375
"12418",513.584631743898,7.444
"12419",512.730318066447,8.375
"12420",509.355714840025,9.571
"12421",510.062731803033,9.571
"12422",508.77230410196,9.571
"12423",506.167868692633,8.375
"12424",507.257900715302,8.375
"12425",507.702830552694,8.375
"12426",507.742439265032,7.444
"12427",507.894238705813,6.7
"12428",516.81486618681,6.7
"12429",514.245991810725,6.7
"12430",522.128856736302,5.154
"12431",536.589067117362,4.786
"12432",546.135975245408,5.154
"12433",547.775229140977,5.583
"12434",503.887065523102,8.375
"12435",503.051453943752,11.167
"12436",493.939886801301,11.167
"12437",497.882327750907,11.167
"12438",498.553446554164,11.167
"12439",499.596140070008,11.167
"12440",504.33574021414,11.167
"12441",502.284503298479,11.167
"12442",499.776371032471,11.167
"12443",498.942337281431,9.571
"12444",501.327291811801,11.167
"12445",500.442998088139,9.571
"12446",501.917636746733,11.167
"12447",502.316235352658,11.167
"12448",493.509122619724,11.167
"12449",492.600452813873,9.571
"12450",498.217149207917,13.4
"12451",504.495046703087,13.4
"12452",508.980787909751,13.4
"12453",509.798359978641,13.4
"12454",507.327857787309,11.167
"12455",505.182087332683,9.571
"12456",504.721155448228,9.571
"12457",501.729885561402,9.571
"12458",497.362985286077,9.571
"12459",494.43314170751,11.167
"12460",491.605793447417,11.167
"12461",493.808550889369,16.75
"12462",493.521446968921,67
"12463",494.031222798392,67
"12464",495.126222672853,67
"12465",492.920921867701,67
"12466",493.042689568516,13.4
"12467",496.500627613034,6.091
"12468",499.30612184964,11.167
"12469",504.259354845975,11.167
"12470",506.650404543432,13.4
"12471",505.258142868111,13.4
"12472",502.7554552057,13.4
"12473",497.45859266043,13.4
"12474",494.750757357134,13.4
"12475",493.334316227204,16.75
"12476",495.83849497893,13.4
"12477",503.806723282729,11.167
"12478",504.598571470544,11.167
"12479",502.692346308359,11.167
"12480",497.944801367012,11.167
"12481",494.730934601006,13.4
"12482",496.770128577796,13.4
"12483",499.033957513537,13.4
"12484",502.573784805935,16.75
"12485",508.055462075011,16.75
"12486",506.425670830718,16.75
"12487",503.740575301859,16.75
"12488",497.422476417702,16.75
"12489",501.204146432003,13.4
"12490",505.489255102529,13.4
"12491",505.756055955554,13.4
"12492",509.819174990471,13.4
"12493",509.83309933445,13.4
"12494",505.081914278736,33.5
"12495",503.706705376993,22.333
"12496",500.69957740391,22.333
"12497",506.747480588036,8.375
"12498",512.626551947273,8.375
"12499",515.871529915035,7.444
"12500",517.944828322554,9.571
"12501",514.984902795671,8.375
"12502",514.4545289071,7.444
"12503",513.626059974576,9.571
"12504",511.017322389219,8.375
"12505",509.927915465245,8.375
"12506",509.81332162441,7.444
"12507",513.551985894853,7.444
"12508",511.44831458297,7.444
"12509",515.911653742895,6.7
"12510",514.511938131217,6.7
"12511",526.784745381468,4.786
"12512",535.74646886783,4.786
"12513",544.441611211456,4.467
"12514",551.604281141607,5.154
"12515",482.929765852567,11.167
"12516",486.366871934716,11.167
"12517",486.025957343903,11.167
"12518",491.953401506423,11.167
"12519",493.743808632917,11.167
"12520",496.857468282341,11.167
"12521",504.701414526342,11.167
"12522",507.115401299451,11.167
"12523",506.424013388673,11.167
"12524",505.898463251276,11.167
"12525",506.311265598934,9.571
"12526",506.332581061533,9.571
"12527",510.472425049139,9.571
"12528",506.514304568254,11.167
"12529",503.281697172062,11.167
"12530",491.613570807499,11.167
"12531",492.846292948994,11.167
"12532",498.524262498158,11.167
"12533",503.21785310276,11.167
"12534",505.637735763732,16.75
"12535",501.15586401159,13.4
"12536",501.466864060615,13.4
"12537",501.28967136752,9.571
"12538",504.708836272361,9.571
"12539",501.369060029204,9.571
"12540",498.463914633492,9.571
"12541",496.464855929128,9.571
"12542",492.494831989553,11.167
"12543",498.143758905719,16.75
"12544",502.79804894425,67
"12545",501.688096868227,67
"12546",502.772628671173,67
"12547",499.354579760143,67
"12548",499.5382279127,67
"12549",496.733149280474,67
"12550",494.621424474676,22.333
"12551",497.184931976649,13.4
"12552",501.947300718261,13.4
"12553",504.875207785409,13.4
"12554",501.583803752636,13.4
"12555",495.791242380937,13.4
"12556",496.08996298437,11.167
"12557",496.506219407757,11.167
"12558",494.504586700188,11.167
"12559",497.211204033058,13.4
"12560",500.085974501283,16.75
"12561",500.917212451648,11.167
"12562",496.803606302364,11.167
"12563",497.421247383747,16.75
"12564",499.663027309891,13.4
"12565",502.85969488165,13.4
"12566",507.006370219974,13.4
"12567",511.894066788072,13.4
"12568",506.264785902583,16.75
"12569",504.103001916067,16.75
"12570",498.852080144473,22.333
"12571",497.422462782154,22.333
"12572",506.080293523562,22.333
"12573",505.684799444178,13.4
"12574",505.822422733306,13.4
"12575",509.186084289797,13.4
"12576",507.799720830576,33.5
"12577",507.274684502691,33.5
"12578",502.131346950914,22.333
"12579",507.361445623209,8.375
"12580",512.199601735519,8.375
"12581",516.201958592794,9.571
"12582",519.979343302055,9.571
"12583",518.223992975692,6.7
"12584",519.031534131744,6.7
"12585",515.067842062121,8.375
"12586",513.738016643777,9.571
"12587",515.785153846109,7.444
"12588",514.888481308368,7.444
"12589",516.389861562038,7.444
"12590",517.336743740141,7.444
"12591",517.098326420701,7.444
"12592",517.604735958847,4.467
"12593",526.888413718134,4.188
"12594",530.858066410593,3.941
"12595",539.301138846983,4.188
"12596",546.051105320733,4.467
"12597",481.801105891535,67
"12598",480.879137472324,22.333
"12599",487.00165734452,11.167
"12600",493.385664663583,11.167
"12601",497.754175017796,11.167
"12602",504.029181247258,9.571
"12603",509.978527527375,9.571
"12604",507.999141080969,9.571
"12605",507.879734659787,9.571
"12606",508.789767943341,9.571
"12607",506.784100097687,9.571
"12608",510.044403731019,9.571
"12609",509.109722228941,11.167
"12610",505.250287914033,11.167
"12611",493.718162131612,11.167
"12612",493.545585912342,16.75
"12613",495.882895571382,16.75
"12614",497.880880463965,16.75
"12615",499.162678417257,16.75
"12616",492.37265823179,22.333
"12617",492.18261768653,13.4
"12618",496.933659902574,13.4
"12619",499.793282736112,9.571
"12620",498.162082238318,9.571
"12621",496.072190997977,9.571
"12622",493.647928277964,11.167
"12623",493.367492290815,11.167
"12624",498.883784923295,33.5
"12625",506.311850307265,67
"12626",507.367005614135,67
"12627",508.337262698041,67
"12628",504.869163302775,67
"12629",504.12308081046,67
"12630",497.229986916927,67
"12631",496.146206287668,16.75
"12632",494.247088472515,13.4
"12633",495.019660425465,13.4
"12634",496.75372236565,13.4
"12635",497.606232628436,13.4
"12636",495.999559093466,13.4
"12637",498.91666216535,11.167
"12638",499.206862947003,11.167
"12639",503.477560904807,9.571
"12640",500.533399715614,9.571
"12641",498.037342211193,13.4
"12642",498.142742590932,13.4
"12643",495.424674376633,13.4
"12644",499.898684936153,13.4
"12645",503.294331261124,13.4
"12646",506.983842497303,13.4
"12647",511.02200970834,13.4
"12648",510.683284333116,13.4
"12649",504.206062826016,16.75
"12650",502.498937632896,16.75
"12651",497.778047005554,22.333
"12652",496.100010817865,22.333
"12653",503.158311462173,22.333
"12654",504.399023822891,33.5
"12655",503.582268952218,33.5
"12656",505.437167368053,11.167
"12657",503.733869556709,33.5
"12658",503.087001127736,33.5
"12659",502.73508670857,8.375
"12660",507.668226211107,9.571
"12661",510.827738783821,9.571
"12662",516.480946751788,9.571
"12663",523.067535020983,8.375
"12664",524.15682756381,8.375
"12665",520.855470641951,8.375
"12666",517.342388409313,8.375
"12667",516.674514392939,7.444
"12668",517.652888407514,7.444
"12669",517.759166160956,7.444
"12670",519.336743134304,7.444
"12671",518.358846787402,5.583
"12672",518.685911224096,5.583
"12673",522.667014868732,4.467
"12674",538.499413384077,3.941
"12675",541.648043276542,3.941
"12676",542.647667107651,4.188
"12677",552.38937454364,4.188
"12678",486.394004705385,67
"12679",481.587940806641,67
"12680",483.813966439051,22.333
"12681",488.19861708189,11.167
"12682",492.951392758874,11.167
"12683",503.249034546644,9.571
"12684",506.84612764117,9.571
"12685",501.53483059983,9.571
"12686",501.308348628621,9.571
"12687",497.561152083666,9.571
"12688",495.772565835213,9.571
"12689",501.151613280263,9.571
"12690",509.388222699908,9.571
"12691",504.416422339865,9.571
"12692",497.482086972721,13.4
"12693",495.561460005571,13.4
"12694",492.666190752408,13.4
"12695",491.649514530254,11.167
"12696",493.254430814738,22.333
"12697",490.319126178892,33.5
"12698",486.169454557094,67
"12699",492.316809295157,22.333
"12700",494.028996160344,11.167
"12701",493.756389098014,11.167
"12702",492.094221087701,11.167
"12703",492.597016771362,16.75
"12704",499.749019550138,33.5
"12705",504.699547082619,33.5
"12706",511.675813332537,33.5
"12707",509.695959809667,33.5
"12708",507.125891549653,33.5
"12709",502.846313023361,67
"12710",498.945027175589,67
"12711",495.497875083701,33.5
"12712",499.725378192309,16.75
"12713",499.753546372354,13.4
"12714",499.035503902406,13.4
"12715",495.971313941909,13.4
"12716",501.22203610168,13.4
"12717",502.751314828212,9.571
"12718",504.297791704033,9.571
"12719",503.810486395498,9.571
"12720",510.484781784682,9.571
"12721",508.53469845459,9.571
"12722",507.630847461491,9.571
"12723",500.565922985334,9.571
"12724",497.656949279247,13.4
"12725",505.245340170884,11.167
"12726",506.697421464877,13.4
"12727",511.164015446171,16.75
"12728",510.680114620281,13.4
"12729",507.547145401147,13.4
"12730",503.087400664555,16.75
"12731",500.839600478701,16.75
"12732",499.951900524518,22.333
"12733",499.245675929655,22.333
"12734",498.685468922791,22.333
"12735",499.72130997055,33.5
"12736",500.487244160366,33.5
"12737",502.147342602149,22.333
"12738",502.756726416234,22.333
"12739",502.818994044657,11.167
"12740",506.829301595495,8.375
"12741",510.737522288767,9.571
"12742",517.04374618265,11.167
"12743",518.811344350877,8.375
"12744",524.333968170825,8.375
"12745",525.188578502245,8.375
"12746",521.76894489686,8.375
"12747",520.610544912987,7.444
"12748",519.866858287071,7.444
"12749",521.897588165104,7.444
"12750",522.5362496201,7.444
"12751",521.988422607519,7.444
"12752",520.269351485107,6.091
"12753",519.915418565997,5.583
"12754",523.144577864051,4.188
"12755",532.291668570347,4.188
"12756",541.923688237867,3.941
"12757",548.511829881688,3.941
"12758",552.381794366246,4.188
"12759",485.349567509711,67
"12760",483.390068150522,67
"12761",482.539492791899,22.333
"12762",488.809974521882,11.167
"12763",501.243511905117,9.571
"12764",505.160631873004,9.571
"12765",495.94113570924,9.571
"12766",493.810346237322,9.571
"12767",490.975312606382,9.571
"12768",491.463411380033,9.571
"12769",496.399654987748,9.571
"12770",501.08640474106,9.571
"12771",501.147339344387,9.571
"12772",498.209610867229,13.4
"12773",496.098727446977,13.4
"12774",492.72148318471,13.4
"12775",486.724430403013,13.4
"12776",486.821874264786,16.75
"12777",493.991709876216,67
"12778",488.79040067238,67
"12779",489.930814965832,67
"12780",490.978836209312,11.167
"12781",491.614718207685,16.75
"12782",493.654816980805,67
"12783",496.634562971721,67
"12784",508.248782184967,33.5
"12785",511.264547670527,33.5
"12786",511.635790256264,33.5
"12787",505.466470158704,33.5
"12788",500.668866157159,33.5
"12789",497.62316182494,67
"12790",497.551164094382,16.75
"12791",499.839871483341,11.167
"12792",505.410040370577,11.167
"12793",504.899076570635,11.167
"12794",505.079529723253,11.167
"12795",501.813990973161,11.167
"12796",506.815193645191,9.571
"12797",508.115755639987,9.571
"12798",509.126388493457,9.571
"12799",508.812936688538,9.571
"12800",515.62437102616,9.571
"12801",514.442442563655,9.571
"12802",514.097742078846,9.571
"12803",504.277226232009,9.571
"12804",502.628052832748,11.167
"12805",508.351548237944,11.167
"12806",511.475374587285,11.167
"12807",512.434228540134,13.4
"12808",509.851177891409,13.4
"12809",506.158839868722,16.75
"12810",503.341335558473,16.75
"12811",501.798246488173,16.75
"12812",502.862066666779,22.333
"12813",503.714483389215,22.333
"12814",502.778112897007,22.333
"12815",505.2314092924,16.75
"12816",506.303272103737,16.75
"12817",506.722280624817,13.4
"12818",506.387538807688,13.4
"12819",505.647042683708,9.571
"12820",508.82519751955,9.571
"12821",514.720354859513,11.167
"12822",518.483294213118,9.571
"12823",522.978690764895,9.571
"12824",525.581469504144,9.571
"12825",525.226748832256,9.571
"12826",523.938246812762,7.444
"12827",522.967081915789,7.444
"12828",522.699903145488,7.444
"12829",522.932726938179,7.444
"12830",523,7.444
"12831",521.509886716016,6.091
"12832",520.956933540759,5.583
"12833",523.832051894993,4.188
"12834",527.079603450255,4.188
"12835",531.901662222744,4.188
"12836",550.557584241833,3.941
"12837",557.964861773067,3.722
"12838",558.025613989673,3.722
"12839",556.011124358038,5.583
"12840",487,67
"12841",479.825272577639,67
"12842",484.697679754232,22.333
"12843",490.637514562358,11.167
"12844",497.224210590653,11.167
"12845",492.083524136164,11.167
"12846",487.278698257587,11.167
"12847",484.950575447524,11.167
"12848",484.607431025819,16.75
"12849",487.786123897721,11.167
"12850",492.253024563108,11.167
"12851",491.470286532197,11.167
"12852",489.555733413499,13.4
"12853",488.677314109113,13.4
"12854",487.671073449355,22.333
"12855",488.561797079195,22.333
"12856",492.870193109729,22.333
"12857",495.171574138301,67
"12858",491.372263506429,67
"12859",491.819468700182,67
"12860",495.142056644073,67
"12861",498.645418875143,67
"12862",500.915448083809,67
"12863",505.338096871369,67
"12864",511.395496234831,67
"12865",511.15760611974,33.5
"12866",509.061771338645,33.5
"12867",502.665547137422,33.5
"12868",501.867770493288,16.75
"12869",500.911867689275,16.75
"12870",502.157963113048,16.75
"12871",505.771137920483,11.167
"12872",510.874623681287,11.167
"12873",509.508345671436,11.167
"12874",510.481371563455,9.571
"12875",505.586890838048,11.167
"12876",507.434608826384,9.571
"12877",513.091954032743,9.571
"12878",514.29840806629,8.375
"12879",513.466273596285,9.571
"12880",517.302093444316,9.571
"12881",514.957365906307,9.571
"12882",513.16127069959,9.571
"12883",508.331582160678,9.571
"12884",506.488251580304,11.167
"12885",508.568076457289,11.167
"12886",512.814794910513,11.167
"12887",513.037911814403,11.167
"12888",512.104468775243,11.167
"12889",508.380633659758,13.4
"12890",502.378160506235,13.4
"12891",501.689482054359,16.75
"12892",507.509812325291,16.75
"12893",508.3947794871,16.75
"12894",509.698508360101,16.75
"12895",510.932408469871,16.75
"12896",510.5758270311,13.4
"12897",509.800082303238,11.167
"12898",509.478642305755,11.167
"12899",509.320851254951,9.571
"12900",510.462781995936,11.167
"12901",515.522879491479,11.167
"12902",519.164930946583,11.167
"12903",524.424555618062,9.571
"12904",526.623189869897,8.375
"12905",526.767725740375,8.375
"12906",527.327996162431,8.375
"12907",526.771325301027,8.375
"12908",525.884636108777,8.375
"12909",523.628415072738,7.444
"12910",525.091456393447,6.091
"12911",523.504203050153,5.583
"12912",522.135410357518,4.786
"12913",525.730753382002,3.941
"12914",527.743357766187,4.188
"12915",534.784523638067,4.188
"12916",559.022961778503,3.941
"12917",553.797698165089,3.722
"12918",563.768782468773,3.722
"12919",571.048441084957,4.188
"12920",481.390610539017,22.333
"12921",491.380307001676,11.167
"12922",495.541751792795,11.167
"12923",491.518333626476,11.167
